Country/Region,Date,Confirmed,Deaths,Lat,Long
Sierra Leone,2015-11-10,8704.0,3589.0,8.460555000000001,-11.779889
Liberia,2015-11-10,6.0,2.0,6.4281,-9.4295
Italy,2015-11-11,1.0,,43.0,12.0
Guinea,2015-11-11,3351.0,2083.0,9.9456,-9.6966
United Kingdom,2015-11-11,1.0,,21.69400000000001,-71.7979
Liberia,2015-11-11,3151.0,,6.4281,-9.4295
Sierra Leone,2015-11-11,8704.0,3589.0,8.460555000000001,-11.779889
Mali,2015-11-11,7.0,,17.570692,-3.996166000000001
US,2015-11-11,4.0,1.0,37.0902,-95.7129
Spain,2015-11-11,1.0,0.0,40.0,-4.0
Liberia,2015-11-11,6.0,2.0,6.4281,-9.4295
Nigeria,2015-11-11,19.0,7.0,9.082,8.6753
Senegal,2015-11-11,1.0,0.0,14.4974,-14.4524
US,2015-11-12,4.0,1.0,37.0902,-95.7129
Liberia,2015-11-12,3151.0,,6.4281,-9.4295
Senegal,2015-11-12,1.0,0.0,14.4974,-14.4524
Sierra Leone,2015-11-12,8704.0,3589.0,8.460555000000001,-11.779889
Spain,2015-11-12,1.0,0.0,40.0,-4.0
Mali,2015-11-12,7.0,,17.570692,-3.996166000000001
Liberia,2015-11-12,6.0,2.0,6.4281,-9.4295
Nigeria,2015-11-12,19.0,7.0,9.082,8.6753
Italy,2015-11-12,1.0,,43.0,12.0
United Kingdom,2015-11-12,1.0,,21.69400000000001,-71.7979
Guinea,2015-11-12,3351.0,2083.0,9.9456,-9.6966
Mali,2015-11-16,7.0,,17.570692,-3.996166000000001
US,2015-11-16,4.0,1.0,37.0902,-95.7129
Liberia,2015-11-16,6.0,2.0,6.4281,-9.4295
Sierra Leone,2015-11-16,8704.0,3589.0,8.460555000000001,-11.779889
Senegal,2015-11-16,1.0,0.0,14.4974,-14.4524
Liberia,2015-11-16,3151.0,,6.4281,-9.4295
Nigeria,2015-11-16,19.0,7.0,9.082,8.6753
Guinea,2015-11-16,3351.0,2083.0,9.9456,-9.6966
Spain,2015-11-16,1.0,0.0,40.0,-4.0
Italy,2015-11-16,1.0,,43.0,12.0
United Kingdom,2015-11-16,1.0,,21.69400000000001,-71.7979
United Kingdom,2015-11-17,1.0,,21.69400000000001,-71.7979
US,2015-11-17,4.0,1.0,37.0902,-95.7129
Italy,2015-11-17,1.0,,43.0,12.0
Liberia,2015-11-17,6.0,2.0,6.4281,-9.4295
Guinea,2015-11-17,3351.0,2083.0,9.9456,-9.6966
Sierra Leone,2015-11-17,8704.0,3589.0,8.460555000000001,-11.779889
Senegal,2015-11-17,1.0,0.0,14.4974,-14.4524
Liberia,2015-11-17,3151.0,,6.4281,-9.4295
Nigeria,2015-11-17,19.0,7.0,9.082,8.6753
Mali,2015-11-17,7.0,,17.570692,-3.996166000000001
Spain,2015-11-17,1.0,0.0,40.0,-4.0
Liberia,2015-11-20,3151.0,,6.4281,-9.4295
Senegal,2015-11-20,1.0,0.0,14.4974,-14.4524
Guinea,2015-11-20,3351.0,2083.0,9.9456,-9.6966
Liberia,2015-11-20,6.0,2.0,6.4281,-9.4295
Sierra Leone,2015-11-20,8704.0,3589.0,8.460555000000001,-11.779889
Spain,2015-11-20,1.0,0.0,40.0,-4.0
US,2015-11-20,4.0,1.0,37.0902,-95.7129
Mali,2015-11-20,7.0,,17.570692,-3.996166000000001
United Kingdom,2015-11-20,1.0,,21.69400000000001,-71.7979
Nigeria,2015-11-20,19.0,7.0,9.082,8.6753
Italy,2015-11-20,1.0,,43.0,12.0
US,2015-11-24,4.0,1.0,37.0902,-95.7129
Mali,2015-11-24,7.0,,17.570692,-3.996166000000001
Liberia,2015-11-24,6.0,2.0,6.4281,-9.4295
Nigeria,2015-11-24,19.0,7.0,9.082,8.6753
Senegal,2015-11-24,1.0,0.0,14.4974,-14.4524
Sierra Leone,2015-11-24,8704.0,3589.0,8.460555000000001,-11.779889
United Kingdom,2015-11-24,1.0,,21.69400000000001,-71.7979
Guinea,2015-11-24,3351.0,2083.0,9.9456,-9.6966
Italy,2015-11-24,1.0,,43.0,12.0
Spain,2015-11-24,1.0,0.0,40.0,-4.0
Liberia,2015-11-24,3151.0,,6.4281,-9.4295
US,2015-11-26,4.0,1.0,37.0902,-95.7129
Italy,2015-11-26,1.0,,43.0,12.0
Guinea,2015-11-26,3351.0,2083.0,9.9456,-9.6966
United Kingdom,2015-11-26,1.0,,21.69400000000001,-71.7979
Liberia,2015-11-26,9.0,2.0,6.4281,-9.4295
Spain,2015-11-26,1.0,0.0,40.0,-4.0
Liberia,2015-11-26,3151.0,,6.4281,-9.4295
Senegal,2015-11-26,1.0,0.0,14.4974,-14.4524
Nigeria,2015-11-26,19.0,7.0,9.082,8.6753
Mali,2015-11-26,7.0,,17.570692,-3.996166000000001
Sierra Leone,2015-11-26,8704.0,3589.0,8.460555000000001,-11.779889
Nigeria,2015-12-01,19.0,7.0,9.082,8.6753
Italy,2015-12-01,1.0,,43.0,12.0
Guinea,2015-12-01,3351.0,2083.0,9.9456,-9.6966
Liberia,2015-12-01,9.0,2.0,6.4281,-9.4295
Spain,2015-12-01,1.0,0.0,40.0,-4.0
US,2015-12-01,4.0,1.0,37.0902,-95.7129
Liberia,2015-12-01,3151.0,,6.4281,-9.4295
Sierra Leone,2015-12-01,8704.0,3589.0,8.460555000000001,-11.779889
Senegal,2015-12-01,1.0,0.0,14.4974,-14.4524
Mali,2015-12-01,7.0,,17.570692,-3.996166000000001
United Kingdom,2015-12-01,1.0,,21.69400000000001,-71.7979
Guinea,2015-12-02,3351.0,2083.0,9.9456,-9.6966
United Kingdom,2015-12-02,1.0,,21.69400000000001,-71.7979
US,2015-12-02,4.0,1.0,37.0902,-95.7129
Liberia,2015-12-02,3151.0,,6.4281,-9.4295
Spain,2015-12-02,1.0,0.0,40.0,-4.0
Liberia,2015-12-02,9.0,3.0,6.4281,-9.4295
Sierra Leone,2015-12-02,8704.0,3589.0,8.460555000000001,-11.779889
Senegal,2015-12-02,1.0,0.0,14.4974,-14.4524
Mali,2015-12-02,7.0,,17.570692,-3.996166000000001
Nigeria,2015-12-02,19.0,7.0,9.082,8.6753
Italy,2015-12-02,1.0,,43.0,12.0
Guinea,2015-12-03,3351.0,2083.0,9.9456,-9.6966
Liberia,2015-12-03,3151.0,,6.4281,-9.4295
Italy,2015-12-03,1.0,,43.0,12.0
Liberia,2015-12-03,9.0,3.0,6.4281,-9.4295
Mali,2015-12-03,7.0,,17.570692,-3.996166000000001
US,2015-12-03,4.0,1.0,37.0902,-95.7129
United Kingdom,2015-12-03,1.0,,21.69400000000001,-71.7979
Spain,2015-12-03,1.0,0.0,40.0,-4.0
Nigeria,2015-12-03,19.0,7.0,9.082,8.6753
Sierra Leone,2015-12-03,8704.0,3589.0,8.460555000000001,-11.779889
Senegal,2015-12-03,1.0,0.0,14.4974,-14.4524
Guinea,2015-12-09,3351.0,2083.0,9.9456,-9.6966
United Kingdom,2015-12-09,1.0,,21.69400000000001,-71.7979
Spain,2015-12-09,1.0,0.0,40.0,-4.0
Italy,2015-12-09,1.0,,43.0,12.0
Liberia,2015-12-09,3151.0,,6.4281,-9.4295
Senegal,2015-12-09,1.0,0.0,14.4974,-14.4524
US,2015-12-09,4.0,1.0,37.0902,-95.7129
Liberia,2015-12-09,9.0,3.0,6.4281,-9.4295
Mali,2015-12-09,7.0,,17.570692,-3.996166000000001
Sierra Leone,2015-12-09,8704.0,3589.0,8.460555000000001,-11.779889
Nigeria,2015-12-09,19.0,7.0,9.082,8.6753
Italy,2015-12-10,1.0,,43.0,12.0
Spain,2015-12-10,1.0,0.0,40.0,-4.0
Nigeria,2015-12-10,19.0,7.0,9.082,8.6753
Liberia,2015-12-10,9.0,3.0,6.4281,-9.4295
Guinea,2015-12-10,3351.0,2083.0,9.9456,-9.6966
United Kingdom,2015-12-10,1.0,,21.69400000000001,-71.7979
US,2015-12-10,4.0,1.0,37.0902,-95.7129
Mali,2015-12-10,7.0,,17.570692,-3.996166000000001
Liberia,2015-12-10,3151.0,,6.4281,-9.4295
Senegal,2015-12-10,1.0,0.0,14.4974,-14.4524
Sierra Leone,2015-12-10,8704.0,3589.0,8.460555000000001,-11.779889
Spain,2015-12-11,1.0,0.0,40.0,-4.0
US,2015-12-11,4.0,1.0,37.0902,-95.7129
Nigeria,2015-12-11,19.0,7.0,9.082,8.6753
Senegal,2015-12-11,1.0,0.0,14.4974,-14.4524
Guinea,2015-12-11,3351.0,2083.0,9.9456,-9.6966
Mali,2015-12-11,7.0,,17.570692,-3.996166000000001
United Kingdom,2015-12-11,1.0,,21.69400000000001,-71.7979
Liberia,2015-12-11,9.0,3.0,6.4281,-9.4295
Italy,2015-12-11,1.0,,43.0,12.0
Sierra Leone,2015-12-11,8704.0,3589.0,8.460555000000001,-11.779889
Liberia,2015-12-11,3151.0,,6.4281,-9.4295
Sierra Leone,2015-12-15,8704.0,3589.0,8.460555000000001,-11.779889
US,2015-12-15,4.0,1.0,37.0902,-95.7129
Mali,2015-12-15,7.0,,17.570692,-3.996166000000001
Spain,2015-12-15,1.0,0.0,40.0,-4.0
Italy,2015-12-15,1.0,,43.0,12.0
Guinea,2015-12-15,3351.0,2083.0,9.9456,-9.6966
Senegal,2015-12-15,1.0,0.0,14.4974,-14.4524
Nigeria,2015-12-15,19.0,7.0,9.082,8.6753
Liberia,2015-12-15,9.0,3.0,6.4281,-9.4295
United Kingdom,2015-12-15,1.0,,21.69400000000001,-71.7979
Liberia,2015-12-15,3151.0,,6.4281,-9.4295
Spain,2015-12-16,1.0,0.0,40.0,-4.0
Mali,2015-12-16,7.0,,17.570692,-3.996166000000001
Guinea,2015-12-16,3351.0,2083.0,9.9456,-9.6966
United Kingdom,2015-12-16,1.0,,21.69400000000001,-71.7979
Italy,2015-12-16,1.0,,43.0,12.0
US,2015-12-16,4.0,1.0,37.0902,-95.7129
Nigeria,2015-12-16,19.0,7.0,9.082,8.6753
Senegal,2015-12-16,1.0,0.0,14.4974,-14.4524
Liberia,2015-12-16,3151.0,,6.4281,-9.4295
Sierra Leone,2015-12-16,8704.0,3589.0,8.460555000000001,-11.779889
Liberia,2015-12-16,9.0,3.0,6.4281,-9.4295
Liberia,2015-12-17,9.0,3.0,6.4281,-9.4295
Nigeria,2015-12-17,19.0,7.0,9.082,8.6753
Spain,2015-12-17,1.0,0.0,40.0,-4.0
Liberia,2015-12-17,3151.0,,6.4281,-9.4295
Mali,2015-12-17,7.0,,17.570692,-3.996166000000001
United Kingdom,2015-12-17,1.0,,21.69400000000001,-71.7979
Sierra Leone,2015-12-17,8704.0,3589.0,8.460555000000001,-11.779889
Guinea,2015-12-17,3351.0,2083.0,9.9456,-9.6966
Italy,2015-12-17,1.0,,43.0,12.0
Senegal,2015-12-17,1.0,0.0,14.4974,-14.4524
US,2015-12-17,4.0,1.0,37.0902,-95.7129
Nigeria,2015-12-22,19.0,7.0,9.082,8.6753
Guinea,2015-12-22,3351.0,2083.0,9.9456,-9.6966
Senegal,2015-12-22,1.0,0.0,14.4974,-14.4524
Liberia,2015-12-22,9.0,3.0,6.4281,-9.4295
Spain,2015-12-22,1.0,0.0,40.0,-4.0
Mali,2015-12-22,7.0,,17.570692,-3.996166000000001
Sierra Leone,2015-12-22,8704.0,3589.0,8.460555000000001,-11.779889
United Kingdom,2015-12-22,1.0,,21.69400000000001,-71.7979
Italy,2015-12-22,1.0,,43.0,12.0
US,2015-12-22,4.0,1.0,37.0902,-95.7129
Liberia,2015-12-22,3151.0,,6.4281,-9.4295
United Kingdom,2015-12-23,1.0,,21.69400000000001,-71.7979
Italy,2015-12-23,1.0,,43.0,12.0
Guinea,2015-12-23,3351.0,2083.0,9.9456,-9.6966
Senegal,2015-12-23,1.0,0.0,14.4974,-14.4524
Liberia,2015-12-23,3151.0,,6.4281,-9.4295
Spain,2015-12-23,1.0,0.0,40.0,-4.0
Mali,2015-12-23,7.0,,17.570692,-3.996166000000001
Sierra Leone,2015-12-23,8704.0,3589.0,8.460555000000001,-11.779889
Liberia,2015-12-23,9.0,3.0,6.4281,-9.4295
Nigeria,2015-12-23,19.0,7.0,9.082,8.6753
US,2015-12-23,4.0,1.0,37.0902,-95.7129
United Kingdom,2015-12-29,1.0,,21.69400000000001,-71.7979
Italy,2015-12-29,1.0,,43.0,12.0
Spain,2015-12-29,1.0,0.0,40.0,-4.0
Liberia,2015-12-29,3151.0,,6.4281,-9.4295
Liberia,2015-12-29,9.0,3.0,6.4281,-9.4295
Sierra Leone,2015-12-29,8704.0,3589.0,8.460555000000001,-11.779889
Mali,2015-12-29,7.0,,17.570692,-3.996166000000001
Guinea,2015-12-29,3351.0,2083.0,9.9456,-9.6966
US,2015-12-29,4.0,1.0,37.0902,-95.7129
Nigeria,2015-12-29,19.0,7.0,9.082,8.6753
Senegal,2015-12-29,1.0,0.0,14.4974,-14.4524
Guinea,2016-03-23,3351.0,2083.0,9.9456,-9.6966
Spain,2016-03-23,1.0,0.0,40.0,-4.0
Sierra Leone,2016-03-23,8704.0,3589.0,8.460555000000001,-11.779889
Senegal,2016-03-23,1.0,0.0,14.4974,-14.4524
Mali,2016-03-23,7.0,,17.570692,-3.996166000000001
United Kingdom,2016-03-23,1.0,,21.69400000000001,-71.7979
Liberia,2016-03-23,9.0,3.0,6.4281,-9.4295
Liberia,2016-03-23,3151.0,,6.4281,-9.4295
Italy,2016-03-23,1.0,,43.0,12.0
Liberia,2016-03-23,2.0,1.0,6.4281,-9.4295
Nigeria,2016-03-23,19.0,7.0,9.082,8.6753
US,2016-03-23,4.0,1.0,37.0902,-95.7129
